"","date","Station.Number","Chlorophyll","Active vs. degraded Chlorophyll","Temperature","Salinity","Oxygen"
"7355","1998-08-01","25",1.55,,20.30125,24.545,7.0625
"7356","1998-08-01","27",1.93636363636364,0.62,21.07,23.6418181818182,6.73636363636364
"7357","1998-08-01","29",2.15,,21.4492857142857,23.1042857142857,6.6
"7358","1998-08-01","3",3.55714285714286,0.62,23.4821428571429,0.102857142857143,7.95714285714286
"7359","1998-08-01","30",3.75,0.34,21.8016666666667,22.5016666666667,6.59166666666667
"7360","1998-08-01","32",5.325,0.51,22.2516666666667,21.2666666666667,6.525
"7361","1998-08-01","34",6.21666666666667,,22.1,20.1516666666667,6.4
"7362","1998-08-01","36",8.48571428571429,0.53,22.7728571428571,19.8928571428571,6
"7363","1998-08-01","4",3.71176470588235,,23.3741176470588,0.124705882352941,7.84117647058823
"7364","1998-08-01","5",3.625,,23.3275,0.19,8.03333333333333
"7365","1998-08-01","6",3.16666666666667,0.545,23.2208333333333,0.515833333333333,8.11666666666667
"7366","1998-08-01","649",2.61818181818182,0.665,22.8936363636364,0.0718181818181818,8.07272727272727
"7367","1998-08-01","657",2.44545454545455,0.615,22.5009090909091,0.07,8
"7368","1998-08-01","7",2.5,,22.594,2.28933333333333,7.98666666666667
"7369","1998-08-01","8",2.64,,22.2193333333333,3.608,8.04666666666667
"7370","1998-08-01","9",3.22424242424242,0.365,21.5890909090909,6.69242424242424,7.88787878787879
"7371","1998-09-01","10",2.35454545454545,,19.175,16.8,7.86363636363636
"7372","1998-09-01","11",2.58666666666667,,18.6726666666667,20.0813333333333,7.69333333333333
"7373","1998-09-01","12",2.55555555555556,,18.6911111111111,20.0355555555556,7.55555555555556
"7374","1998-09-01","13",8.36,0.74,18.548,21.483,9.09
"7375","1998-09-01","14",2.74285714285714,,17.5735714285714,24.5792857142857,7.87857142857143
"7376","1998-09-01","15",3.03333333333333,0.745,16.9816666666667,26.1791666666667,7.4625
"7377","1998-09-01","16",3.53846153846154,,15.9169230769231,28.3330769230769,7.52307692307692
"7378","1998-09-01","17",2.70714285714286,,15.1785714285714,30.0357142857143,7.03571428571429
"7379","1998-09-01","18",2.96,0.725,14.8397142857143,30.5651428571429,7.11714285714286
"7380","1998-09-01","2",2.825,,21.7991666666667,0.08,8.55833333333333
"7381","1998-09-01","20",3.26296296296296,,15.6833333333333,29.2548148148148,7.3962962962963
"7382","1998-09-01","21",2.75789473684211,0.705,16.4452631578947,27.6752631578947,7.41578947368421
"7383","1998-09-01","22",2.63888888888889,,16.8444444444444,27.2488888888889,7.50555555555556
"7384","1998-09-01","24",3.02,0.735,18.181,25.964,7.83
"7385","1998-09-01","25",3.26666666666667,,19.2444444444444,26.0566666666667,7.8
"7386","1998-09-01","27",3.93076923076923,0.75,19.4707692307692,26.0269230769231,8.2
"7387","1998-09-01","29",3.21333333333333,,19.7353333333333,25.5426666666667,8.07333333333333
"7388","1998-09-01","3",2.78461538461538,0.645,21.7169230769231,0.112307692307692,8.44615384615385
"7389","1998-09-01","30",2.58461538461538,0.54,20.2330769230769,24.8676923076923,7.76153846153846
"7390","1998-09-01","32",3.35833333333333,0.57,21.1925,23.4941666666667,7.675
"7391","1998-09-01","34",4.02857142857143,,21.7685714285714,22.0214285714286,7.18571428571429
"7392","1998-09-01","36",7.05,0.75,22.3933333333333,19.9116666666667,7.61666666666667
"7393","1998-09-01","4",2.95625,,21.793125,0.46375,8.575
"7394","1998-09-01","5",2.46363636363636,,21.36,1.86909090909091,8.54545454545454
"7395","1998-09-01","6",2.02727272727273,0.525,20.9418181818182,4.94545454545455,8.28181818181818
"7396","1998-09-01","649",2.44166666666667,0.56,21.3733333333333,0.07,8.70833333333333
"7397","1998-09-01","7",1.74375,,20.0875,10.909375,7.925
"7398","1998-09-01","8",2.39285714285714,,19.7564285714286,13.2078571428571,8.01428571428571
"7399","1998-09-01","9",2.58636363636364,0.63,19.4590909090909,15.2913636363636,7.96363636363636
"7400","1998-10-01","10",,,16.978125,15.66,
"7401","1998-10-01","11",,,16.766,19.2006666666667,
"7402","1998-10-01","12",,,16.6722222222222,20.9166666666667,
"7403","1998-10-01","13",,,16.3723076923077,23.9061538461538,
"7404","1998-10-01","14",,,16.0664285714286,25.305,
"7405","1998-10-01","16",,,15.492,28.126,
"7406","1998-10-01","18",,,14.5261538461538,30.5169230769231,
"7407","1998-10-01","3",,,17.4010526315789,0.25,
"7408","1998-10-01","5",,,17.4269230769231,2.03,
"7409","1998-10-01","6",,,17.364,3,
"7410","1998-10-01","657",,,16.749,0.07,
"7411","1998-10-01","7",,,17.3178571428571,4.42714285714286,
"7412","1998-10-01","8",,,17.1705263157895,11.07,
"7413","1998-10-01","9",,,17.0357142857143,13.4285714285714,
"7414","1998-11-01","10",1.43684210526316,,13.9847368421053,17.2126315789474,8.41578947368421
"7415","1998-11-01","11",1.4,,13.8615384615385,20.0715384615385,8.23076923076923
"7416","1998-11-01","12",1.37777777777778,,13.75,21.3244444444444,8.07777777777778
"7417","1998-11-01","13",1.44444444444444,0.67,13.5944444444444,24.2488888888889,7.94444444444444
"7418","1998-11-01","14",1.33,,13.45,25.671,7.89
"7419","1998-11-01","15",1.825,0.645,13.28625,26.61,7.80416666666667
"7420","1998-11-01","16",1.27142857142857,,13.0778571428571,28.74,7.47857142857143
"7421","1998-11-01","17",1.51538461538462,,12.8876923076923,29.7246153846154,7.43076923076923
"7422","1998-11-01","18",1.85714285714286,0.64,12.8717857142857,30.0057142857143,7.41428571428571
"7423","1998-11-01","2",3.28333333333333,,14.2383333333333,0.8125,9.31666666666667
"7424","1998-11-01","20",1.5875,,12.9704166666667,29.9479166666667,7.47083333333333
"7425","1998-11-01","21",1.60555555555556,0.605,13.2822222222222,29.3416666666667,7.42222222222222
"7426","1998-11-01","22",1.59473684210526,,13.3642105263158,29.0721052631579,7.40526315789474
"7427","1998-11-01","24",1.81818181818182,0.685,13.81,28.6863636363636,7.4
"7428","1998-11-01","25",1.9,,14.2111111111111,28.1877777777778,7.51111111111111
"7429","1998-11-01","27",1.90833333333333,0.6,14.44,27.4816666666667,7.6
"7430","1998-11-01","29",2.03125,,14.631875,27.16625,7.6
"7431","1998-11-01","3",3.45714285714286,0.53,14.2792857142857,1.01428571428571,9.3
"7432","1998-11-01","30",1.97142857142857,0.49,14.64,26.7435714285714,7.6
"7433","1998-11-01","32",2.24615384615385,0.51,14.55,26.1653846153846,7.6
"7434","1998-11-01","34",2.84,,14.484,25.518,7.6
"7435","1998-11-01","36",3.31428571428571,0.53,14.2457142857143,24.54,7.5
"7436","1998-11-01","4",3.19375,,14.37375,2.33125,9.25
"7437","1998-11-01","5",2.4,,14.2845454545455,3.94090909090909,9.14545454545454
"7438","1998-11-01","6",2.09,0.415,14.128,6.487,9.06
"7439","1998-11-01","649",2.21818181818182,0.6,13.5690909090909,0.14,9.4
"7440","1998-11-01","657",1.54545454545455,0.505,12.9763636363636,0.08,9.4
"7441","1998-11-01","7",1.72857142857143,,14.0778571428571,10.6457142857143,8.84285714285714
"7442","1998-11-01","8",1.56,,14.06,12.7313333333333,8.70666666666667
"7443","1998-11-01","9",1.55384615384615,0.42,14.0076923076923,15.5642307692308,8.44615384615385
"7444","1999-01-01","12",1.72222222222222,,9.66444444444445,14.6933333333333,9.64444444444444
"7445","1999-01-01","13",1.96666666666667,0.49,9.99666666666667,20.0944444444444,9.36666666666667
"7446","1999-01-01","15",1.94782608695652,0.595,10.1886956521739,24.5960869565217,8.86521739130435
"7447","1999-01-01","17",1.49285714285714,,10.3514285714286,28.4907142857143,8.74285714285714
"7448","1999-01-01","18",1.99354838709677,0.55,10.518064516129,30.5025806451613,8.66451612903226
"7449","1999-01-01","2",2.025,,9.14,0.476666666666667,10.525
"7450","1999-01-01","21",1.81052631578947,0.515,10.4026315789474,28.75,8.52105263157895
"7451","1999-01-01","24",1.72727272727273,0.575,10.3581818181818,27.2336363636364,8.61818181818182
"7452","1999-01-01","27",2.225,0.655,10.57,25.11,8.89166666666667
"7453","1999-01-01","30",1.93571428571429,0.59,10.68,24.0042857142857,8.95
"7454","1999-01-01","5",1.675,,8.9775,2.21333333333333,10.3166666666667
"7455","1999-01-01","6",1.8,0.325,8.99,2.59909090909091,10.4909090909091
"7456","1999-01-01","657",2.79090909090909,0.625,10.4054545454545,0.08,10.5
"7457","1999-01-01","9",1.95925925925926,0.31,9.26740740740741,8.57148148148148,9.91851851851852
"7458","1999-02-01","10",2.50555555555556,,9.82388888888889,3.53333333333333,10.1333333333333
"7459","1999-02-01","11",2.33846153846154,,10.0623076923077,8.92461538461538,9.54615384615385
"7460","1999-02-01","12",1.45,,10.13125,11.24875,9.575
"7461","1999-02-01","13",1.58888888888889,0.64,10.2066666666667,10.6166666666667,9.57777777777778
"7462","1999-02-01","14",1.37857142857143,,10.4142857142857,17.2057142857143,9.25714285714286
"7463","1999-02-01","15",1.75652173913043,0.395,10.2608695652174,15.2295652173913,9.2
"7464","1999-02-01","16",0.907142857142857,,10.5271428571429,23.0171428571429,8.68571428571429
"7465","1999-02-01","17",1.20714285714286,,10.2735714285714,17.7071428571429,9.27142857142857
"7466","1999-02-01","18",1.05483870967742,0.55,10.6532258064516,27.248064516129,8.26774193548387
"7467","1999-02-01","2",1.32727272727273,,8.92454545454545,0.05,
"7468","1999-02-01","20",0.833333333333333,,10.7028571428571,26.522380952381,
"7469","1999-02-01","21",1.30294117647059,0.535,10.7029411764706,20.8064705882353,8.67058823529412
"7470","1999-02-01","22",1.05,,10.6538888888889,23.6911111111111,
"7471","1999-02-01","23",1.66428571428571,,10.79,16.2814285714286,9.14285714285714
"7472","1999-02-01","24",1.44761904761905,0.5725,10.7019047619048,19.5509523809524,9.06
"7473","1999-02-01","25",1.67058823529412,,10.6817647058824,20.3505882352941,8.7375
"7474","1999-02-01","26",2.04444444444444,,11.0544444444444,19.0022222222222,8.8
"7475","1999-02-01","27",1.8375,0.5825,10.8175,21.2841666666667,9.05454545454545
"7476","1999-02-01","28",2.14,,11.1313333333333,19.224,8.74666666666667
"7477","1999-02-01","29",2.05869565217391,,10.8971739130435,20.5776086956522,8.77666666666667
"7478","1999-02-01","3",1.7,0.41,9.19636363636364,0.08,10.6181818181818
"7479","1999-02-01","30",2.225,0.545,10.7475,20.9107142857143,8.8
"7480","1999-02-01","31",2.48461538461538,,11.1353846153846,18.8292307692308,8.56153846153846
"7481","1999-02-01","32",2.85416666666667,0.5875,10.71,19.5275,8.61818181818182
"7482","1999-02-01","33",2.98333333333333,,11.1841666666667,17.7566666666667,8.49166666666667
"7483","1999-02-01","34",3.59090909090909,,10.8654545454545,17.91,8.4
"7484","1999-02-01","35",2.81428571428571,,11.2828571428571,17.6985714285714,8.55714285714286
"7485","1999-02-01","36",2.96363636363636,0.5825,10.9090909090909,17.7972727272727,8.48333333333333
"7486","1999-02-01","4",1.6,,9.08428571428571,0.07,10.9071428571429
"7487","1999-02-01","5",1.54545454545455,,9.07,0.07,
"7488","1999-02-01","6",1.77,0.44,9.267,0.08,10.79
"7489","1999-02-01","649",2.21818181818182,0.6,9.23272727272727,0.08,
"7490","1999-02-01","657",2.24,0.595,9.238,0.088,
"7491","1999-02-01","7",1.76153846153846,,9.46846153846154,0.09,
"7492","1999-02-01","8",1.7875,,9.514375,0.09,10.90625
"7493","1999-02-01","9",2.58846153846154,0.26,9.58538461538462,0.591923076923077,10.7923076923077
"7494","1999-03-01","10",2.62777777777778,,10.965,1.92722222222222,10.1888888888889
"7495","1999-03-01","11",2.36666666666667,,11.0533333333333,4.77833333333333,9.80833333333333
"7496","1999-03-01","12",2.3125,,11.07125,6.60875,9.475
"7497","1999-03-01","13",2.15,0.5,11.17875,7.725,9.4125
"7498","1999-03-01","14",2.24615384615385,,11.0323076923077,10.9223076923077,9.18461538461538
"7499","1999-03-01","15",2.18695652173913,0.5,10.9526086956522,12.9647826086957,9.02608695652174
"7500","1999-03-01","16",2.06923076923077,,10.9007692307692,16.5107692307692,8.69230769230769
"7501","1999-03-01","17",2.06153846153846,,10.8523076923077,17.5838461538462,8.44615384615385
"7502","1999-03-01","18",2.34,0.675,10.708,24.2962857142857,7.61428571428571
"7503","1999-03-01","2",2.09090909090909,,10.6218181818182,0.0627272727272727,10.4
"7504","1999-03-01","20",2.188,,10.8524,23.7096,7.9
"7505","1999-03-01","21",5.33823529411765,0.73,11.5032352941176,21.5667647058824,8.49705882352941
"7506","1999-03-01","22",2.88857142857143,,11.4397142857143,21.8288571428571,8.47714285714286
"7507","1999-03-01","23",7.12666666666667,,12.0846666666667,20.426,8.98
"7508","1999-03-01","24",6.605,0.745,11.6975,20.144,8.82
"7509","1999-03-01","25",8.9625,,11.81125,19.29375,9.2
"7510","1999-03-01","26",16.6777777777778,,12.5855555555556,19.2288888888889,9.67777777777778
"7511","1999-03-01","27",11.5086956521739,0.793333333333333,12.0530434782609,19.0347826086957,9.30869565217391
"7512","1999-03-01","28",22.5666666666667,,12.6666666666667,18.6186666666667,9.83333333333333
"7513","1999-03-01","29",18.3311111111111,0.77,12.3051111111111,18.0013333333333,9.52888888888889
"7514","1999-03-01","3",2.22307692307692,0.65,10.5630769230769,0.06,10.4769230769231
"7515","1999-03-01","30",14.7888888888889,0.78,12.2644444444444,17.3481481481481,9.43333333333333
"7516","1999-03-01","31",24.8615384615385,,12.4407692307692,17.6230769230769,9.5
"7517","1999-03-01","32",21.836,0.76,12.1532,16.9304,9.432
"7518","1999-03-01","33",53.9666666666667,,12.3216666666667,16.5041666666667,9.625
"7519","1999-03-01","34",52.9785714285714,0.75,11.9935714285714,15.7907142857143,9.48571428571429
"7520","1999-03-01","35",41.2,,12.355,16.73625,9.6
"7521","1999-03-01","36",38.9571428571429,0.763333333333333,12.14,16.1464285714286,9.5
"7522","1999-03-01","4",2.38333333333333,,10.5194444444444,0.06,10.5833333333333
"7523","1999-03-01","5",2.50909090909091,,10.53,0.06,10.4909090909091
"7524","1999-03-01","6",2.46363636363636,0.715,10.48,0.06,10.4
"7525","1999-03-01","649",2.35454545454545,0.72,9.97363636363636,0.05,10.7272727272727
"7526","1999-03-01","657",3.42,0.705,10.127,0.08,10.64
"7527","1999-03-01","8",2.93636363636364,,10.79,0.07,10.5545454545455
"7528","1999-03-01","9",2.86296296296296,0.545,10.9011111111111,0.672222222222222,10.2407407407407
"7529","1999-04-01","21",8.12352941176471,,11.3905882352941,23.3470588235294,8.35882352941177
"7530","1999-04-01","22",8.83888888888889,0.86,11.4522222222222,24.1883333333333,8.91111111111111
"7531","1999-04-01","23",8.37333333333333,,11.5613333333333,23.5593333333333,9.16666666666667
"7532","1999-04-01","24",9.97,0.695,11.619,23.172,9.28
"7533","1999-04-01","25",11.4375,,12.1425,20.755,9.7625
"7534","1999-04-01","26",10.5,,12.089,20.339,9.26
"7535","1999-04-01","27",10.8916666666667,0.76,12.0391666666667,19.9458333333333,8.93333333333333
"7536","1999-04-01","28",12.26,,12.0253333333333,19.3573333333333,9.12
"7537","1999-04-01","29",13,0.73,11.8662068965517,18.6441379310345,8.98965517241379
"7538","1999-04-01","30",13.5538461538462,0.715,11.7376923076923,17.9123076923077,8.70769230769231
"7539","1999-04-01","31",15.3384615384615,,11.5507692307692,17.0823076923077,8.86923076923077
"7540","1999-04-01","32",17.1333333333333,0.7,11.4508333333333,16.2166666666667,8.99166666666667
"7541","1999-04-01","33",20.1916666666667,,11.46,16.1533333333333,8.88333333333333
"7542","1999-04-01","34",26.8333333333333,0.69,11.2933333333333,12.6016666666667,8.63333333333333
"7543","1999-04-01","35",25.0142857142857,,11.4057142857143,13.8757142857143,8.78571428571429
"7544","1999-05-01","12",7.375,,14.32875,14.45375,8.475
"7545","1999-05-01","13",6.41818181818182,0.69,14.0818181818182,17.636,8.34
"7546","1999-05-01","15",8.65238095238095,0.77,14.0428571428571,18.24,8.44285714285714
"7547","1999-05-01","17",5.92307692307692,,13.1238461538462,21.7738461538462,8.25384615384615
"7548","1999-05-01","18",5.51395348837209,0.71,11.873488372093,27.4074418604651,8.00930232558139
"7549","1999-05-01","21",4.06875,0.85,13.465,25.13875,7.63125
"7550","1999-05-01","24",4.07,0.66,13.435,25.5588888888889,7.17777777777778
"7551","1999-05-01","27",4.71666666666667,0.69,15.175,22.8916666666667,7.8
"7552","1999-05-01","3",4.96428571428571,0.72,16.02,0.09,9.3
"7553","1999-05-01","30",4.99333333333333,0.74,15.5453333333333,22.2535714285714,8.03571428571428
"7554","1999-05-01","6",6.06363636363636,0.58,15.2136363636364,4.17636363636364,9.04545454545455
"7555","1999-05-01","657",4.77272727272727,0.66,15.8881818181818,0.07,9.2
"7556","1999-05-01","9",8.50740740740741,0.63,14.6659259259259,9.86,8.85185185185185
"7557","1999-06-01","10",2.74705882352941,,16.73,9.81117647058823,
"7558","1999-06-01","11",2.5625,,16.334375,13.880625,
"7559","1999-06-01","12",2.175,,15.99625,15.285,
"7560","1999-06-01","13",2.35555555555556,0.705,15.6555555555556,19.2288888888889,
"7561","1999-06-01","14",2.42142857142857,,14.9671428571429,22.465,
"7562","1999-06-01","15",2.49545454545455,0.58,14.8340909090909,22.4990909090909,
"7563","1999-06-01","16",2.45714285714286,,13.7764285714286,26.5821428571429,
"7564","1999-06-01","17",2.7,,13.8561538461538,26.3423076923077,
"7565","1999-06-01","18",3.3,0.67,13.139375,29.04875,
"7566","1999-06-01","2",3.63,,18.731,0.09,
"7567","1999-06-01","20",2.6625,,13.5195833333333,29.0233333333333,
"7568","1999-06-01","21",2.40588235294118,0.635,14.3670588235294,27.9664705882353,
"7569","1999-06-01","22",1.91176470588235,,13.8852941176471,28.3641176470588,
"7570","1999-06-01","24",2.09090909090909,0.7,14.4545454545455,27.0063636363636,
"7571","1999-06-01","25",2.4,,15.36375,26.775,
"7572","1999-06-01","27",2.9,0.685,15.8761538461538,26.4630769230769,
"7573","1999-06-01","29",3.40625,,16.77,25.3875,
"7574","1999-06-01","3",3.675,0.58,18.7225,0.09,
"7575","1999-06-01","30",3.91333333333333,0.645,17.108,24.4213333333333,
"7576","1999-06-01","32",5.8,0.77,17.6753846153846,24.29,
"7577","1999-06-01","34",4.28571428571429,,17.7714285714286,23.6285714285714,
"7578","1999-06-01","36",4.05,0.645,17.4125,22.1525,
"7579","1999-06-01","4",3.32666666666667,,18.3333333333333,0.09,
"7580","1999-06-01","5",3.66666666666667,,18.2883333333333,0.1,
"7581","1999-06-01","6",4.93636363636364,0.525,18.1454545454545,0.283636363636364,
"7582","1999-06-01","649",2.29,0.645,18.322,0.08,
"7583","1999-06-01","657",2.54444444444444,0.625,17.9966666666667,0.09,
"7584","1999-06-01","7",5.08333333333333,,18.035,1.4725,
"7585","1999-06-01","8",3.9,,17.4278571428571,3.88285714285714,
"7586","1999-06-01","9",3.08846153846154,0.415,16.8996153846154,7.67538461538462,
"7587","1999-08-01","10",1.56111111111111,,19.3761111111111,18.225,7.13888888888889
"7588","1999-08-01","11",1.75384615384615,,19.1130769230769,19.1738461538462,7.20769230769231
"7589","1999-08-01","12",1.58888888888889,,18.7555555555556,21.9288888888889,7.04444444444444
"7590","1999-08-01","13",1.46666666666667,0.715,18.4611111111111,23.8666666666667,6.96666666666667
"7591","1999-08-01","14",1.59230769230769,,18.0915384615385,25.3423076923077,6.98461538461538
"7592","1999-08-01","15",1.875,0.73,17.6129166666667,26.7741666666667,6.95416666666667
"7593","1999-08-01","16",1.9,,16.7525,29.1916666666667,6.84166666666667
"7594","1999-08-01","17",2.04285714285714,,16.0364285714286,30.6335714285714,6.82857142857143
"7595","1999-08-01","18",2.74871794871795,0.85,15.3233333333333,31.4023076923077,6.87435897435897
"7596","1999-08-01","2",3.40909090909091,,20.8636363636364,0.444545454545455,7.9
"7597","1999-08-01","20",2.556,,15.826,30.888,6.864
"7598","1999-08-01","21",2.8125,0.875,17.595,29.958125,7.175
"7599","1999-08-01","22",2.82222222222222,,17.4122222222222,29.9522222222222,7.02777777777778
"7600","1999-08-01","24",2.95454545454545,0.805,18.2490909090909,29.6363636363636,7.10909090909091
"7601","1999-08-01","25",3.13333333333333,,18.7588888888889,29.3511111111111,7.26666666666667
"7602","1999-08-01","27",3.39166666666667,0.74,19.2508333333333,29.0508333333333,7.26666666666667
"7603","1999-08-01","29",2.8125,,19.36375,28.7925,6.98125
"7604","1999-08-01","3",3.78181818181818,0.59,20.75,0.734545454545455,7.83636363636364
"7605","1999-08-01","30",3.04,0.735,19.6293333333333,28.5133333333333,6.9
"7606","1999-08-01","32",4.08461538461538,0.675,19.7607692307692,28.2023076923077,7.00769230769231
"7607","1999-08-01","34",4.65714285714286,,19.6728571428571,27.5242857142857,6.95714285714286
"7608","1999-08-01","36",4.3,0.65,19.845,26.8525,6.6
"7609","1999-08-01","4",3.71764705882353,,20.5182352941176,1.33933333333333,7.78666666666667
"7610","1999-08-01","649",2.25454545454545,0.49,20.7627272727273,0.0963636363636364,7.8
"7611","1999-08-01","657",2.58888888888889,0.65,21.3666666666667,0.08,7.43333333333333
"7612","1999-08-01","8",1.63571428571429,,19.5657142857143,11.7971428571429,7.51428571428571
"7613","1999-08-01","9",1.71153846153846,0.56,19.4976923076923,16.0803846153846,7.26538461538462
"7614","1999-09-01","10",1.87058823529412,,18.9670588235294,18.8135294117647,7.5
"7615","1999-09-01","11",2.16153846153846,,18.8676923076923,20.9984615384615,7.45384615384615
"7616","1999-09-01","12",2.15555555555556,,18.7388888888889,23.01,7.34444444444444
"7617","1999-09-01","13",2.28888888888889,0.74,18.2833333333333,25.6766666666667,7.32222222222222
"7618","1999-09-01","14",2.43571428571429,,17.9721428571429,26.8564285714286,7.32857142857143
"7619","1999-09-01","15",2.98571428571429,0.73,17.6690476190476,28.1519047619048,7.43809523809524
"7620","1999-09-01","16",5.51666666666667,,16.8508333333333,29.7591666666667,7.68333333333333
"7621","1999-09-01","17",8.08461538461538,,16.3361538461538,30.8461538461538,7.90769230769231
"7622","1999-09-01","18",13.1725,0.895,15.92675,31.53075,8.135
"7623","1999-09-01","2",3.56363636363636,,19.6681818181818,2.09181818181818,8.26363636363636
"7624","1999-09-01","20",7.775,,16.2941666666667,31.3108333333333,7.84166666666667
"7625","1999-09-01","21",2.67222222222222,0.56,17.1938888888889,30.8333333333333,7.61111111111111
"7626","1999-09-01","22",3.63157894736842,,17.2931578947368,30.7722222222222,7.46666666666667
"7627","1999-09-01","24",2.44545454545455,0.69,18.2118181818182,30.4663636363636,6.98181818181818
"7628","1999-09-01","25",2.225,,18.70875,30.02625,6.9
"7629","1999-09-01","27",2.21428571428571,0.445,19.3914285714286,29.5071428571429,6.75714285714286
"7630","1999-09-01","29",2.77333333333333,,19.6333333333333,29.2393333333333,6.72666666666667
"7631","1999-09-01","3",3.84,0.605,19.527,2.744,8.3
"7632","1999-09-01","30",3.32,0.565,19.766,28.9973333333333,6.86666666666667
"7633","1999-09-01","32",5.24166666666667,0.655,19.8258333333333,28.6158333333333,7.01666666666667
"7634","1999-09-01","34",6.78571428571429,,19.9671428571429,28.0314285714286,6.97142857142857
"7635","1999-09-01","36",6.475,0.685,20.0275,27.255,6.6375
"7636","1999-09-01","4",4.13888888888889,,19.3772222222222,4.47444444444444,8.26111111111111
"7637","1999-09-01","649",3.37272727272727,0.435,19.2936363636364,0.935454545454545,8.3
"7638","1999-09-01","657",3.06,0.535,20.187,0.09,7.99
"7639","1999-09-01","8",2.0875,,18.88,13.865625,7.73125
"7640","1999-09-01","9",1.81785714285714,0.56,18.9478571428571,16.7564285714286,7.58571428571429
"7641","1999-10-01","10",2.06666666666667,,18.0994444444444,22.485,7.41666666666667
"7642","1999-10-01","11",2.16666666666667,,18.0706666666667,23.4033333333333,7.41333333333333
"7643","1999-10-01","12",3.45555555555556,,17.8633333333333,25.7922222222222,7.54444444444444
"7644","1999-10-01","13",3.47,0.66,17.456,27.779,7.45
"7645","1999-10-01","14",3.68,,17.2633333333333,28.1766666666667,7.52
"7646","1999-10-01","15",4.30416666666667,0.725,17.1158333333333,28.715,7.45416666666667
"7647","1999-10-01","16",4.66428571428571,,16.42,30.6742857142857,7.5
"7648","1999-10-01","17",4.18125,,16.3475,30.8475,7.375
"7649","1999-10-01","18",3.60227272727273,0.66,15.2327272727273,31.9684090909091,7.2
"7650","1999-10-01","2",2.01818181818182,,18.3036363636364,6.49272727272727,8.22727272727273
"7651","1999-10-01","20",3.364,,15.6916,31.5516,7.204
"7652","1999-10-01","21",9.71176470588235,0.79,17.5164705882353,30.57,8.09411764705882
"7653","1999-10-01","22",4.75555555555556,,17.3511111111111,30.5494444444444,7.73333333333333
"7654","1999-10-01","24",12.66,0.815,18.469,30.44,8.67
"7655","1999-10-01","25",6.575,,18.695,30.41875,8.3875
"7656","1999-10-01","27",10.3818181818182,0.725,19.0345454545455,30.2409090909091,8.33636363636364
"7657","1999-10-01","29",4.32,,19.1053333333333,29.9006666666667,7.19333333333333
"7658","1999-10-01","3",1.95714285714286,0.61,18.2564285714286,8.30642857142857,8.20714285714286
"7659","1999-10-01","30",4.55714285714286,0.675,19.4714285714286,29.6792857142857,7.19285714285714
"7660","1999-10-01","32",3.84166666666667,0.635,19.44,29.1591666666667,7.175
"7661","1999-10-01","34",6.94285714285714,,19.6457142857143,28.4771428571429,7.21428571428571
"7662","1999-10-01","36",8.55714285714286,0.635,19.3842857142857,27.6814285714286,7.28571428571429
"7663","1999-10-01","4",1.91111111111111,,18.3272222222222,10.2038888888889,8.03888888888889
"7664","1999-10-01","649",1.79166666666667,0.59,18.4291666666667,3.80833333333333,8.26666666666667
"7665","1999-10-01","657",1.72727272727273,0.465,17.3981818181818,0.110909090909091,8.4
"7666","1999-10-01","8",1.68125,,18.3225,20.335,7.35
"7667","1999-10-01","9",1.89642857142857,0.58,18.1710714285714,22.1264285714286,7.33214285714286
"7668","1999-11-01","10",1.15,,15.8686363636364,20.765,7.54090909090909
"7669","1999-11-01","11",1.25,,15.635,24.4386363636364,7.40909090909091
"7670","1999-11-01","12",1.28,,15.591,25.018,7.36
"7671","1999-11-01","13",1.69090909090909,0.645,15.0681818181818,28.5381818181818,7.31818181818182
"7672","1999-11-01","14",1.92666666666667,,14.7846666666667,29.6113333333333,7.26
"7673","1999-11-01","15",1.60833333333333,0.62,14.5820833333333,30.46875,7.19583333333333
"7674","1999-11-01","16",1.95833333333333,,14.1041666666667,31.73,7.3
"7675","1999-11-01","17",2.35714285714286,,13.8857142857143,32.1621428571429,7.4
"7676","1999-11-01","18",2.33529411764706,0.65,13.6488235294118,32.4041176470588,7.43235294117647
"7677","1999-11-01","2",1.32727272727273,,16.2381818181818,5.22727272727273,8.4
"7678","1999-11-01","20",2.16538461538462,,14.1319230769231,31.8073076923077,7.53461538461538
"7679","1999-11-01","21",2.3,0.575,14.8944444444444,30.925,7.01111111111111
"7680","1999-11-01","22",2.24736842105263,,14.7710526315789,30.9921052631579,7.01578947368421
"7681","1999-11-01","24",2.33,0.7,15.589,30.722,6.73
"7682","1999-11-01","25",2.4,,16.16,30.39,6.82
"7683","1999-11-01","27",2.32307692307692,0.695,16.2123076923077,30.3161538461538,7.00769230769231
"7684","1999-11-01","29",2.31333333333333,,16.2686666666667,30.2406666666667,6.94
"7685","1999-11-01","3",1.45,0.595,16.166,6.457,8.35
"7686","1999-11-01","30",2.3,0.66,16.4257142857143,29.9557142857143,6.82857142857143
"7687","1999-11-01","32",2.43571428571429,0.575,16.4807142857143,29.3635714285714,6.87857142857143
"7688","1999-11-01","34",2.475,,16.46875,28.945,6.675
"7689","1999-11-01","36",2.55,0.51,16.4025,27.71625,6.625
"7690","1999-11-01","4",1.34166666666667,,16.1158333333333,8.19583333333333,8.2
"7691","1999-11-01","5",1.325,,16.0058333333333,9.9975,8.15
"7692","1999-11-01","6",1.27,0.495,15.97,12.006,8.04
